Participant ID,Condition,Round Number,Click Number,Click Time (ms),Is First Click,Is Last Click,Is Middle Click,Total Clicks in Round
67f2da39bd517bc7e9653840,monochrome,4,9,301,0,0,1,14
67f2da39bd517bc7e9653840,monochrome,4,10,213,0,0,1,14
67f2da39bd517bc7e9653840,monochrome,4,11,264,0,0,1,14
67f2da39bd517bc7e9653840,monochrome,4,12,249,0,0,1,14
67f2da39bd517bc7e9653840,monochrome,4,13,250,0,1,0,14
67f2da39bd517bc7e9653840,monochrome,5,0,188,1,0,0,14
67f2da39bd517bc7e9653840,monochrome,5,1,216,0,0,1,14
67f2da39bd517bc7e9653840,monochrome,5,2,496,0,0,1,14
67f2da39bd517bc7e9653840,monochrome,5,3,183,0,0,1,14
67f2da39bd517bc7e9653840,monochrome,5,4,185,0,0,1,14
67f2da39bd517bc7e9653840,monochrome,5,5,187,0,0,1,14
67f2da39bd517bc7e9653840,monochrome,5,6,258,0,0,1,14
67f2da39bd517bc7e9653840,monochrome,5,7,206,0,0,1,14
67f2da39bd517bc7e9653840,monochrome,5,8,196,0,0,1,14
67f2da39bd517bc7e9653840,monochrome,5,9,262,0,0,1,14
67f2da39bd517bc7e9653840,monochrome,5,10,676,0,0,1,14
67f2da39bd517bc7e9653840,monochrome,5,11,239,0,0,1,14
67f2da39bd517bc7e9653840,monochrome,5,12,286,0,0,1,14
67f2da39bd517bc7e9653840,monochrome,5,13,649,0,1,0,14
67f2da39bd517bc7e9653840,monochrome,6,0,33,1,0,0,14
67f2da39bd517bc7e9653840,monochrome,6,1,236,0,0,1,14
67f2da39bd517bc7e9653840,monochrome,6,2,219,0,0,1,14
67f2da39bd517bc7e9653840,monochrome,6,3,366,0,0,1,14
67f2da39bd517bc7e9653840,monochrome,6,4,228,0,0,1,14
67f2da39bd517bc7e9653840,monochrome,6,5,155,0,0,1,14
67f2da39bd517bc7e9653840,monochrome,6,6,167,0,0,1,14
67f2da39bd517bc7e9653840,monochrome,6,7,199,0,0,1,14
67f2da39bd517bc7e9653840,monochrome,6,8,215,0,0,1,14
67f2da39bd517bc7e9653840,monochrome,6,9,321,0,0,1,14
67f2da39bd517bc7e9653840,monochrome,6,10,579,0,0,1,14
67f2da39bd517bc7e9653840,monochrome,6,11,244,0,0,1,14
67f2da39bd517bc7e9653840,monochrome,6,12,228,0,0,1,14
67f2da39bd517bc7e9653840,monochrome,6,13,399,0,1,0,14
67f2dcd2bd517bc7e96542af,color,1,0,119,1,0,0,15
67f2dcd2bd517bc7e96542af,color,1,1,234,0,0,1,15
67f2dcd2bd517bc7e96542af,color,1,2,116,0,0,1,15
67f2dcd2bd517bc7e96542af,color,1,3,117,0,0,1,15
67f2dcd2bd517bc7e96542af,color,1,4,132,0,0,1,15
67f2dcd2bd517bc7e96542af,color,1,5,267,0,0,1,15
67f2dcd2bd517bc7e96542af,color,1,6,136,0,0,1,15
67f2dcd2bd517bc7e96542af,color,1,7,195,0,0,1,15
67f2dcd2bd517bc7e96542af,color,1,8,155,0,0,1,15
67f2dcd2bd517bc7e96542af,color,1,9,250,0,0,1,15
67f2dcd2bd517bc7e96542af,color,1,10,150,0,0,1,15
67f2dcd2bd517bc7e96542af,color,1,11,933,0,0,1,15
67f2dcd2bd517bc7e96542af,color,1,12,128,0,0,1,15
67f2dcd2bd517bc7e96542af,color,1,13,506,0,0,1,15
67f2dcd2bd517bc7e96542af,color,1,14,96,0,1,0,15
67f2dcd2bd517bc7e96542af,color,2,0,340,1,0,0,15
67f2dcd2bd517bc7e96542af,color,2,1,136,0,0,1,15
67f2dcd2bd517bc7e96542af,color,2,2,133,0,0,1,15
67f2dcd2bd517bc7e96542af,color,2,3,150,0,0,1,15
67f2dcd2bd517bc7e96542af,color,2,4,167,0,0,1,15
67f2dcd2bd517bc7e96542af,color,2,5,217,0,0,1,15
67f2dcd2bd517bc7e96542af,color,2,6,299,0,0,1,15
67f2dcd2bd517bc7e96542af,color,2,7,497,0,0,1,15
67f2dcd2bd517bc7e96542af,color,2,8,269,0,0,1,15
67f2dcd2bd517bc7e96542af,color,2,9,418,0,0,1,15
67f2dcd2bd517bc7e96542af,color,2,10,389,0,0,1,15
67f2dcd2bd517bc7e96542af,color,2,11,258,0,0,1,15
67f2dcd2bd517bc7e96542af,color,2,12,618,0,0,1,15
67f2dcd2bd517bc7e96542af,color,2,13,116,0,0,1,15
67f2dcd2bd517bc7e96542af,color,2,14,486,0,1,0,15
67f2dcd2bd517bc7e96542af,color,3,0,291,1,0,0,15
67f2dcd2bd517bc7e96542af,color,3,1,233,0,0,1,15
67f2dcd2bd517bc7e96542af,color,3,2,134,0,0,1,15
67f2dcd2bd517bc7e96542af,color,3,3,133,0,0,1,15
67f2dcd2bd517bc7e96542af,color,3,4,318,0,0,1,15
67f2dcd2bd517bc7e96542af,color,3,5,104,0,0,1,15
67f2dcd2bd517bc7e96542af,color,3,6,159,0,0,1,15
67f2dcd2bd517bc7e96542af,color,3,7,151,0,0,1,15
67f2dcd2bd517bc7e96542af,color,3,8,465,0,0,1,15
67f2dcd2bd517bc7e96542af,color,3,9,100,0,0,1,15
67f2dcd2bd517bc7e96542af,color,3,10,253,0,0,1,15
67f2dcd2bd517bc7e96542af,color,3,11,166,0,0,1,15
67f2dcd2bd517bc7e96542af,color,3,12,134,0,0,1,15
67f2dcd2bd517bc7e96542af,color,3,13,316,0,0,1,15
67f2dcd2bd517bc7e96542af,color,3,14,368,0,1,0,15
67f2dcd2bd517bc7e96542af,color,4,0,274,1,0,0,15
67f2dcd2bd517bc7e96542af,color,4,1,133,0,0,1,15
67f2dcd2bd517bc7e96542af,color,4,2,448,0,0,1,15
67f2dcd2bd517bc7e96542af,color,4,3,168,0,0,1,15
67f2dcd2bd517bc7e96542af,color,4,4,201,0,0,1,15
67f2dcd2bd517bc7e96542af,color,4,5,133,0,0,1,15
67f2dcd2bd517bc7e96542af,color,4,6,230,0,0,1,15
67f2dcd2bd517bc7e96542af,color,4,7,154,0,0,1,15
67f2dcd2bd517bc7e96542af,color,4,8,192,0,0,1,15
67f2dcd2bd517bc7e96542af,color,4,9,639,0,0,1,15
67f2dcd2bd517bc7e96542af,color,4,10,466,0,0,1,15
67f2dcd2bd517bc7e96542af,color,4,11,368,0,0,1,15
67f2dcd2bd517bc7e96542af,color,4,12,131,0,0,1,15
67f2dcd2bd517bc7e96542af,color,4,13,170,0,0,1,15
67f2dcd2bd517bc7e96542af,color,4,14,232,0,1,0,15
67f2dcd2bd517bc7e96542af,color,5,0,140,1,0,0,15
67f2dcd2bd517bc7e96542af,color,5,1,251,0,0,1,15
67f2dcd2bd517bc7e96542af,color,5,2,200,0,0,1,15
67f2dcd2bd517bc7e96542af,color,5,3,234,0,0,1,15
67f2dcd2bd517bc7e96542af,color,5,4,167,0,0,1,15
67f2dcd2bd517bc7e96542af,color,5,5,203,0,0,1,15
67f2dcd2bd517bc7e96542af,color,5,6,844,0,0,1,15
67f2dcd2bd517bc7e96542af,color,5,7,700,0,0,1,15
67f2dcd2bd517bc7e96542af,color,5,8,103,0,0,1,15
67f2dcd2bd517bc7e96542af,color,5,9,162,0,0,1,15
67f2dcd2bd517bc7e96542af,color,5,10,668,0,0,1,15
67f2dcd2bd517bc7e96542af,color,5,11,1299,0,0,1,15
67f2dcd2bd517bc7e96542af,color,5,12,434,0,0,1,15
67f2dcd2bd517bc7e96542af,color,5,13,376,0,0,1,15
67f2dcd2bd517bc7e96542af,color,5,14,391,0,1,0,15
67f2dcd2bd517bc7e96542af,color,6,0,256,1,0,0,15
67f2dcd2bd517bc7e96542af,color,6,1,116,0,0,1,15
67f2dcd2bd517bc7e96542af,color,6,2,151,0,0,1,15
67f2dcd2bd517bc7e96542af,color,6,3,216,0,0,1,15
67f2dcd2bd517bc7e96542af,color,6,4,200,0,0,1,15
67f2dcd2bd517bc7e96542af,color,6,5,167,0,0,1,15
67f2dcd2bd517bc7e96542af,color,6,6,185,0,0,1,15
67f2dcd2bd517bc7e96542af,color,6,7,582,0,0,1,15
67f2dcd2bd517bc7e96542af,color,6,8,152,0,0,1,15
67f2dcd2bd517bc7e96542af,color,6,9,150,0,0,1,15
67f2dcd2bd517bc7e96542af,color,6,10,632,0,0,1,15
67f2dcd2bd517bc7e96542af,color,6,11,98,0,0,1,15
67f2dcd2bd517bc7e96542af,color,6,12,286,0,0,1,15
67f2dcd2bd517bc7e96542af,color,6,13,734,0,0,1,15
67f2dcd2bd517bc7e96542af,color,6,14,451,0,1,0,15
67f2dcd2bd517bc7e96542af,color,7,0,258,1,0,0,15
67f2dcd2bd517bc7e96542af,color,7,1,128,0,0,1,15
67f2dcd2bd517bc7e96542af,color,7,2,289,0,0,1,15
67f2dcd2bd517bc7e96542af,color,7,3,249,0,0,1,15
67f2dcd2bd517bc7e96542af,color,7,4,169,0,0,1,15
67f2dcd2bd517bc7e96542af,color,7,5,181,0,0,1,15
67f2dcd2bd517bc7e96542af,color,7,6,168,0,0,1,15
67f2dcd2bd517bc7e96542af,color,7,7,183,0,0,1,15
67f2dcd2bd517bc7e96542af,color,7,8,350,0,0,1,15
67f2dcd2bd517bc7e96542af,color,7,9,132,0,0,1,15
67f2dcd2bd517bc7e96542af,color,7,10,235,0,0,1,15
67f2dcd2bd517bc7e96542af,color,7,11,190,0,0,1,15
67f2dcd2bd517bc7e96542af,color,7,12,540,0,0,1,15
67f2dcd2bd517bc7e96542af,color,7,13,385,0,0,1,15
67f2dcd2bd517bc7e96542af,color,7,14,250,0,1,0,15
67f2dcd2bd517bc7e96542af,monochrome,1,0,17,1,0,0,15
67f2dcd2bd517bc7e96542af,monochrome,1,1,301,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,1,2,199,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,1,3,217,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,1,4,233,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,1,5,115,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,1,6,353,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,1,7,113,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,1,8,138,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,1,9,233,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,1,10,166,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,1,11,426,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,1,12,141,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,1,13,566,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,1,14,865,0,1,0,15
67f2dcd2bd517bc7e96542af,monochrome,2,0,258,1,0,0,15
67f2dcd2bd517bc7e96542af,monochrome,2,1,186,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,2,2,266,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,2,3,117,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,2,4,133,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,2,5,166,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,2,6,150,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,2,7,152,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,2,8,316,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,2,9,116,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,2,10,134,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,2,11,381,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,2,12,183,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,2,13,149,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,2,14,337,0,1,0,15
67f2dcd2bd517bc7e96542af,monochrome,3,0,239,1,0,0,15
67f2dcd2bd517bc7e96542af,monochrome,3,1,135,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,3,2,182,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,3,3,249,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,3,4,134,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,3,5,283,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,3,6,600,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,3,7,202,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,3,8,166,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,3,9,434,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,3,10,150,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,3,11,217,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,3,12,316,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,3,13,518,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,3,14,155,0,1,0,15
67f2dcd2bd517bc7e96542af,monochrome,4,0,238,1,0,0,15
67f2dcd2bd517bc7e96542af,monochrome,4,1,131,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,4,2,218,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,4,3,180,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,4,4,134,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,4,5,132,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,4,6,151,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,4,7,169,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,4,8,134,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,4,9,150,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,4,10,133,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,4,11,82,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,4,12,203,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,4,13,94,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,4,14,1454,0,1,0,15
67f2dcd2bd517bc7e96542af,monochrome,5,0,275,1,0,0,15
67f2dcd2bd517bc7e96542af,monochrome,5,1,132,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,5,2,384,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,5,3,149,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,5,4,201,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,5,5,201,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,5,6,170,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,5,7,1379,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,5,8,486,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,5,9,498,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,5,10,301,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,5,11,666,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,5,12,112,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,5,13,156,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,5,14,147,0,1,0,15
67f2dcd2bd517bc7e96542af,monochrome,6,0,157,1,0,0,15
67f2dcd2bd517bc7e96542af,monochrome,6,1,232,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,6,2,168,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,6,3,114,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,6,4,335,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,6,5,202,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,6,6,404,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,6,7,162,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,6,8,115,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,6,9,319,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,6,10,267,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,6,11,533,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,6,12,514,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,6,13,150,0,0,1,15
67f2dcd2bd517bc7e96542af,monochrome,6,14,151,0,1,0,15
67f2de16bd517bc7e9654566,color,1,0,230,1,0,0,13
67f2de16bd517bc7e9654566,color,1,1,249,0,0,1,13
67f2de16bd517bc7e9654566,color,1,2,166,0,0,1,13
67f2de16bd517bc7e9654566,color,1,3,167,0,0,1,13
67f2de16bd517bc7e9654566,color,1,4,151,0,0,1,13
67f2de16bd517bc7e9654566,color,1,5,382,0,0,1,13
67f2de16bd517bc7e9654566,color,1,6,169,0,0,1,13
67f2de16bd517bc7e9654566,color,1,7,115,0,0,1,13
67f2de16bd517bc7e9654566,color,1,8,116,0,0,1,13
67f2de16bd517bc7e9654566,color,1,9,367,0,0,1,13
67f2de16bd517bc7e9654566,color,1,10,117,0,0,1,13
67f2de16bd517bc7e9654566,color,1,11,135,0,0,1,13
67f2de16bd517bc7e9654566,color,1,12,368,0,1,0,13
67f2de16bd517bc7e9654566,color,2,0,223,1,0,0,13
67f2de16bd517bc7e9654566,color,2,1,185,0,0,1,13
67f2de16bd517bc7e9654566,color,2,2,133,0,0,1,13
67f2de16bd517bc7e9654566,color,2,3,164,0,0,1,13
67f2de16bd517bc7e9654566,color,2,4,216,0,0,1,13
67f2de16bd517bc7e9654566,color,2,5,151,0,0,1,13
67f2de16bd517bc7e9654566,color,2,6,134,0,0,1,13
67f2de16bd517bc7e9654566,color,2,7,149,0,0,1,13
67f2de16bd517bc7e9654566,color,2,8,134,0,0,1,13
67f2de16bd517bc7e9654566,color,2,9,133,0,0,1,13
67f2de16bd517bc7e9654566,color,2,10,333,0,0,1,13
67f2de16bd517bc7e9654566,color,2,11,186,0,0,1,13
67f2de16bd517bc7e9654566,color,2,12,396,0,1,0,13
67f2de16bd517bc7e9654566,color,3,0,247,1,0,0,13
67f2de16bd517bc7e9654566,color,3,1,216,0,0,1,13
67f2de16bd517bc7e9654566,color,3,2,267,0,0,1,13
67f2de16bd517bc7e9654566,color,3,3,150,0,0,1,13
67f2de16bd517bc7e9654566,color,3,4,163,0,0,1,13
67f2de16bd517bc7e9654566,color,3,5,202,0,0,1,13
67f2de16bd517bc7e9654566,color,3,6,123,0,0,1,13
67f2de16bd517bc7e9654566,color,3,7,189,0,0,1,13
67f2de16bd517bc7e9654566,color,3,8,121,0,0,1,13
67f2de16bd517bc7e9654566,color,3,9,133,0,0,1,13
67f2de16bd517bc7e9654566,color,3,10,202,0,0,1,13
67f2de16bd517bc7e9654566,color,3,11,1047,0,0,1,13
67f2de16bd517bc7e9654566,color,3,12,387,0,1,0,13
67f2de16bd517bc7e9654566,color,4,0,258,1,0,0,13
67f2de16bd517bc7e9654566,color,4,1,199,0,0,1,13
67f2de16bd517bc7e9654566,color,4,2,134,0,0,1,13
67f2de16bd517bc7e9654566,color,4,3,149,0,0,1,13
67f2de16bd517bc7e9654566,color,4,4,133,0,0,1,13
67f2de16bd517bc7e9654566,color,4,5,284,0,0,1,13
67f2de16bd517bc7e9654566,color,4,6,117,0,0,1,13
67f2de16bd517bc7e9654566,color,4,7,150,0,0,1,13
67f2de16bd517bc7e9654566,color,4,8,434,0,0,1,13
67f2de16bd517bc7e9654566,color,4,9,365,0,0,1,13
67f2de16bd517bc7e9654566,color,4,10,115,0,0,1,13
67f2de16bd517bc7e9654566,color,4,11,116,0,0,1,13
67f2de16bd517bc7e9654566,color,4,12,1036,0,1,0,13
67f2de16bd517bc7e9654566,color,5,0,173,1,0,0,13
67f2de16bd517bc7e9654566,color,5,1,167,0,0,1,13
67f2de16bd517bc7e9654566,color,5,2,148,0,0,1,13
67f2de16bd517bc7e9654566,color,5,3,153,0,0,1,13
67f2de16bd517bc7e9654566,color,5,4,130,0,0,1,13
67f2de16bd517bc7e9654566,color,5,5,153,0,0,1,13
67f2de16bd517bc7e9654566,color,5,6,283,0,0,1,13
67f2de16bd517bc7e9654566,color,5,7,285,0,0,1,13
67f2de16bd517bc7e9654566,color,5,8,116,0,0,1,13
67f2de16bd517bc7e9654566,color,5,9,117,0,0,1,13
67f2de16bd517bc7e9654566,color,5,10,148,0,0,1,13
67f2de16bd517bc7e9654566,color,5,11,134,0,0,1,13
67f2de16bd517bc7e9654566,color,5,12,333,0,1,0,13
67f2de16bd517bc7e9654566,color,6,0,274,1,0,0,13
67f2de16bd517bc7e9654566,color,6,1,236,0,0,1,13
67f2de16bd517bc7e9654566,color,6,2,150,0,0,1,13
67f2de16bd517bc7e9654566,color,6,3,183,0,0,1,13
67f2de16bd517bc7e9654566,color,6,4,134,0,0,1,13
67f2de16bd517bc7e9654566,color,6,5,134,0,0,1,13
67f2de16bd517bc7e9654566,color,6,6,166,0,0,1,13
67f2de16bd517bc7e9654566,color,6,7,194,0,0,1,13
67f2de16bd517bc7e9654566,color,6,8,555,0,0,1,13
67f2de16bd517bc7e9654566,color,6,9,132,0,0,1,13
67f2de16bd517bc7e9654566,color,6,10,636,0,0,1,13
67f2de16bd517bc7e9654566,color,6,11,732,0,0,1,13
67f2de16bd517bc7e9654566,color,6,12,801,0,1,0,13
67f2de16bd517bc7e9654566,color,7,0,175,1,0,0,13
67f2de16bd517bc7e9654566,color,7,1,167,0,0,1,13
67f2de16bd517bc7e9654566,color,7,2,283,0,0,1,13
67f2de16bd517bc7e9654566,color,7,3,186,0,0,1,13
67f2de16bd517bc7e9654566,color,7,4,383,0,0,1,13
67f2de16bd517bc7e9654566,color,7,5,182,0,0,1,13
67f2de16bd517bc7e9654566,color,7,6,176,0,0,1,13
67f2de16bd517bc7e9654566,color,7,7,371,0,0,1,13
67f2de16bd517bc7e9654566,color,7,8,116,0,0,1,13
67f2de16bd517bc7e9654566,color,7,9,133,0,0,1,13
67f2de16bd517bc7e9654566,color,7,10,151,0,0,1,13
67f2de16bd517bc7e9654566,color,7,11,217,0,0,1,13
67f2de16bd517bc7e9654566,color,7,12,1349,0,1,0,13
67f2de16bd517bc7e9654566,monochrome,1,0,114,1,0,0,13
67f2de16bd517bc7e9654566,monochrome,1,1,183,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,1,2,235,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,1,3,114,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,1,4,169,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,1,5,185,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,1,6,104,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,1,7,151,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,1,8,145,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,1,9,148,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,1,10,458,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,1,11,126,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,1,12,135,0,1,0,13
67f2de16bd517bc7e9654566,monochrome,2,0,224,1,0,0,13
67f2de16bd517bc7e9654566,monochrome,2,1,134,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,2,2,284,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,2,3,97,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,2,4,169,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,2,5,148,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,2,6,333,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,2,7,146,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,2,8,187,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,2,9,168,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,2,10,116,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,2,11,217,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,2,12,117,0,1,0,13
67f2de16bd517bc7e9654566,monochrome,3,0,259,1,0,0,13
67f2de16bd517bc7e9654566,monochrome,3,1,184,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,3,2,182,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,3,3,385,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,3,4,366,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,3,5,899,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,3,6,115,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,3,7,135,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,3,8,132,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,3,9,185,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,3,10,136,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,3,11,249,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,3,12,315,0,1,0,13
67f2de16bd517bc7e9654566,monochrome,4,0,123,1,0,0,13
67f2de16bd517bc7e9654566,monochrome,4,1,236,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,4,2,116,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,4,3,152,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,4,4,148,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,4,5,234,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,4,6,133,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,4,7,151,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,4,8,183,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,4,9,167,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,4,10,232,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,4,11,236,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,4,12,248,0,1,0,13
67f2de16bd517bc7e9654566,monochrome,5,0,257,1,0,0,13
67f2de16bd517bc7e9654566,monochrome,5,1,251,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,5,2,132,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,5,3,150,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,5,4,217,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,5,5,118,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,5,6,149,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,5,7,236,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,5,8,262,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,5,9,130,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,5,10,155,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,5,11,183,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,5,12,251,0,1,0,13
67f2de16bd517bc7e9654566,monochrome,6,0,189,1,0,0,13
67f2de16bd517bc7e9654566,monochrome,6,1,297,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,6,2,156,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,6,3,181,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,6,4,151,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,6,5,152,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,6,6,483,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,6,7,138,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,6,8,177,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,6,9,215,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,6,10,201,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,6,11,267,0,0,1,13
67f2de16bd517bc7e9654566,monochrome,6,12,183,0,1,0,13
67f2df0cbd517bc7e9654585,color,1,0,109,1,0,0,13
67f2df0cbd517bc7e9654585,color,1,1,132,0,0,1,13
67f2df0cbd517bc7e9654585,color,1,2,253,0,0,1,13
67f2df0cbd517bc7e9654585,color,1,3,149,0,0,1,13
67f2df0cbd517bc7e9654585,color,1,4,151,0,0,1,13
67f2df0cbd517bc7e9654585,color,1,5,201,0,0,1,13
67f2df0cbd517bc7e9654585,color,1,6,133,0,0,1,13
